1023236756,1617985056178,94,IEXG,AMZN,IEX,,4,3349.0000,,N,-96
1023325678,1617985058158,30,IEXG,TSLA,IEX,,100,673.4000,,N,0
1023326112,1617985058159,952,IEXG,TSLA,IEX,,30,673.4000,,N,32
1023397186,1617985059946,886,IEXG,TSLA,IEX,,2,673.4500,,N,-96
10235734,1617973432087,5,IEXG,TSLA,IEX,,10,677.9200,,X,96
10235739,1617973432087,5,IEXG,TSLA,IEX,,5,677.9300,,X,96
10235751,1617973432095,633,IEXG,TSLA,IEX,,3,677.9300,,X,96
1023834067,1617985068761,230,IEXG,AMZN,IEX,,1,3349.2500,,N,32
1023879044,1617985069862,848,IEXG,TSLA,IEX,,10,673.3600,,N,32
1023938445,1617985070747,548,IEXG,TSLA,IEX,,30,673.3700,,N,-96
1024181350,1617985075698,895,IEXG,AMZN,IEX,,2,3349.7200,,N,32
1024181476,1617985075699,575,IEXG,AMZN,IEX,,2,3349.7200,,N,32
1024181520,1617985075700,224,IEXG,AMZN,IEX,,2,3349.7200,,N,32
1024181586,1617985075700,871,IEXG,AMZN,IEX,,2,3349.7200,,N,32
1024181681,1617985075701,541,IEXG,AMZN,IEX,,2,3349.7200,,N,32
1024181769,1617985075702,202,IEXG,AMZN,IEX,,2,3349.7200,,N,32
1024181811,1617985075702,423,IEXG,AMZN,IEX,,21,3349.5700,,N,-96
1024181829,1617985075702,508,IEXG,AMZN,IEX,,79,3349.5700,,N,32
1024670606,1617985083205,876,IEXG,TSLA,IEX,,26,673.2900,,N,32
102483873,1617975421905,679,IEXG,TSLA,IEX,,1,676.2300,,N,32
1025097155,1617985090173,72,IEXG,TSLA,IEX,,17,673.4900,,N,32
1025470068,1617985096584,634,IEXG,TSLA,IEX,,30,673.5300,,N,32
1025505593,1617985097331,724,IEXG,TSLA,IEX,,15,673.5500,,N,-96
1025681910,1617985099807,142,IEXG,AMZN,IEX,,88,3350.3700,,N,32
1025697787,1617985099877,230,IEXG,GOOGL,IEX,,34,2255.0500,,N,-96
1025698170,1617985099877,580,IEXG,GOOGL,IEX,,23,2255.0500,,N,32
1025826174,1617985101449,11,IEXG,TSLA,IEX,,1,673.7350,,N,32
1025826817,1617985101457,927,IEXG,TSLA,IEX,,2,673.7600,,N,32
1025952586,1617985103775,332,IEXG,TSLA,IEX,,33,673.8100,,N,-96
1025952625,1617985103775,592,IEXG,TSLA,IEX,,17,673.7800,,N,-96
1026683424,1617985116304,573,IEXG,TSLA,IEX,,7,673.7300,,N,-96
1026683484,1617985116304,638,IEXG,TSLA,IEX,,23,673.7300,,N,-96
1027045585,1617985123809,746,IEXG,TSLA,IEX,,100,673.7800,,N,0
1027045637,1617985123810,542,IEXG,TSLA,IEX,,30,673.7800,,N,32
1027045673,1617985123810,723,IEXG,TSLA,IEX,,100,673.7900,,N,0
1027045705,1617985123810,834,IEXG,TSLA,IEX,,33,673.7900,,N,32
1027833800,1617985138518,472,IEXG,TSLA,IEX,,10,674.1400,,N,32
1027889412,1617985139764,696,IEXG,TSLA,IEX,,100,674.1400,,N,-128
1027889430,1617985139764,746,IEXG,TSLA,IEX,,100,674.1400,,N,0
1028167024,1617985144394,469,IEXG,GOOGL,IEX,,2,2255.3000,,N,32
1028167397,1617985144395,648,IEXG,GOOGL,IEX,,2,2255.3000,,N,32
1028173234,1617985144454,883,IEXG,GOOGL,IEX,,32,2255.5300,,N,32
1028424205,1617985146623,607,IEXG,TSLA,IEX,,100,674.3700,,N,0
1028424483,1617985146625,636,IEXG,TSLA,IEX,,30,674.3700,,N,32
1028424490,1617985146625,636,IEXG,TSLA,IEX,,70,674.3800,,N,32
1028436115,1617985146854,781,IEXG,TSLA,IEX,,100,674.3000,,N,-128
1028436123,1617985146854,781,IEXG,TSLA,IEX,,90,674.2900,,N,-96
